iabCat,masculinity,interest,IgName,IgLevel1,IgLevel2,PinkMin,PinkAvg,PinkMax
Business,725.0,6003398434483,Pioneer Corporation,Local Business,Business and industry,43.05719245338351,17.647721553189612,22.784135636817503
Arts & Entertainment,724.0,6003420794631,C.D. Nacional,Local Business,Sports and outdoors,2.9073023628377226,10.773941450861878,10.231541974641225
Automotive,723.0,6003437735283,BMW X5 (E70),Local Business,Hobbies and activities,2.5025331054451008,9.891639695538828,8.644012086668223
Food & Drink,722.0,6003278978380,Single malt whisky,empty,Food and drink,3.194010357532248,5.824786602960217,6.064975323461133
Real Estate,721.0,6003429117257,Parking,empty,Hobbies and activities,2.496588952517954,3.89723359242265,4.5959299669177565
Automotive,720.0,6003172354855,Ford Kuga,Tour Agency,Hobbies and activities,-10.736940947465063,-4.637227327070594,1.034851463508608
Travel,719.0,6003198297767,Central Asia,State/Province/Region,Lifestyle and culture,0.9700038759668592,23.527055787586953,15.533708661204523
News,718.0,6003376301805,Real Time with Bill Maher,TV Show,News and entertainment,2.248174631751858,7.346835903477503,4.284083662370875
Arts & Entertainment,717.0,6002998691244,Primetime Emmy Award,empty,News and entertainment,20.980648717352828,31.767686812527867,31.828180776531035
Science,716.0,6003154828549,Product (chemistry),empty,Business and industry,-0.763591219570804,11.800167903938899,12.31325591715452
Business,715.0,6003230166788,Shopify,Software,Technology,28.30696873688784,-17.236220934137027,-9.286345026933382
Business,714.0,6003138589139,Accounting,empty,Business and industry,2.9431483687099944,5.5078423086407815,2.596853596488842
Arts & Entertainment,713.0,6003250753086,Documentary photography,Concentration or Major,Business and industry,8.274982236869464,16.161280951425685,18.58993118828289
Sports,712.0,6003142483861,France national under-17 football team,empty,Sports and outdoors,2.7730552419678416,6.989214235987296,6.784957055338646
Arts & Entertainment,711.0,6003198294201,Warcraft,Local Business,News and entertainment,-0.26057544497867696,-0.3666396390024169,-0.7667124985101659
Arts & Entertainment,710.0,6003170116561,Star Wars: The Clone Wars – Jedi Alliance,Local Business,News and entertainment,5.144562882519234,-15.374708550214338,-1.0936502109369286
Arts & Entertainment,709.0,6002968892974,Photojournalism,empty,Business and industry,0.4746399643639425,10.648300124716481,9.986420098574932
Sports,708.0,6003198711265,Windsurfing,empty,Sports and outdoors,6.650897431872555,12.142202227372358,13.374500516533594
Technology & Computing,707.0,6003029641055,Containerization,Local Business,Hobbies and activities,2.2113889969870035,18.022682047326978,18.591032271263863
Arts & Entertainment,706.0,6003649480713,Peter Mayhew,Public Figure,People,-2.443972781331424,8.063519636375656,8.566076897047857
Home & Garden,705.0,6003706194146,Drill bit,Local Business,Food and drink,-10.07552151893698,-5.866778967569191,-5.637180702959673
Arts & Entertainment,704.0,6003332011494,Star Wars: The Clone Wars – Lightsaber Duels,Video Game,News and entertainment,7.425700537675039,16.88745732189336,17.95728083096438
Arts & Entertainment,703.0,6011709966411,solomun official,Musician/Band,News and entertainment,-38.51918661755496,-7.714455716274914,-7.34901281276849
Education,702.0,6003183726012,Finnish language,Local Business,Lifestyle and culture,-0.4661138483068745,14.311406052449213,19.101659476272452
Arts & Entertainment,701.0,6009392449271,best vines,empty,empty,-638.945848617042,-55.5747871179567,-114.84150373575986
Arts & Entertainment,700.0,6011024547008,Bass Players United,Music,News and entertainment,50.163855211733804,5.717467919053487,13.318789277185768
Food & Drink,699.0,6003317181101,Drinking establishment,empty,empty,2.8200294752186297,15.127196476929289,14.35379944733203
Style & Fashion,698.0,6003703043891,Gothic Beauty,Magazine,News and entertainment,26.677485185312115,67.22370599646364,44.27648286128995
Arts & Entertainment,697.0,6003128766436,Kenny Baker (English actor),Comedian,People,1.7156151047271029,1.138744062626897,1.8672585224840381
Shopping,696.0,6003103543117,Buyer,empty,Business and industry,-1.5348714341076024,20.083053176498048,16.95731078013842
Sports,695.0,6003482295344,UCI World Tour,Local Business,Sports and outdoors,8.214371106133356,-2.5605858549532794,2.669063137427025
Pets,694.0,6003151096233,White-tailed deer,Animal,Hobbies and activities,4.39862189689609,11.88560606230864,17.006288242006576
Travel,693.0,6003735423104,Kenya,empty,"Travel, places and events",5.631929828550107,27.019939292434483,22.25982266511281
Automotive,692.0,6003332879237,Motos,empty,News and entertainment,-7.38125341546821,8.236361166935591,13.830818140212749
Law Government & Politics,691.0,6002972640194,Far-right politics,Local Business,Business and industry,3.506832195769314,15.843791378077183,16.253966113086513
Arts & Entertainment,690.0,6003273259843,Def Jam Recordings,Musician/Band,News and entertainment,-8.393706000299174,7.116092464413158,10.805664587118162
Business,688.0,6003109362792,Camper (company),Local Business,Business and industry,8.386559502469082,12.116684235040207,18.58518559074154
Careers,687.0,6003430832269,Air traffic control,Course,Business and industry,3.2062920180693393,10.256977811862221,11.009611706547247
Society,686.0,6003361218821,Kashmir,empty,"Travel, places and events",4.672718144933728,10.494947886818036,11.155328410198868
Arts & Entertainment,685.0,6003074077444,Love & Hip Hop,empty,News and entertainment,4.448962496801238,-0.013800543457802128,3.497317607344617
Law Government & Politics,684.0,6003485279080,Axis powers,empty,Lifestyle and culture,2.0786398455858732,22.303107012356723,20.56733861549808
Arts & Entertainment,683.0,6003340060196,Viktor Orbán,Politician,People,0.6009300540258836,18.826640696103922,18.35726701048354
Travel,682.0,6003394671331,Bucharest,empty,"Travel, places and events",4.1878305994853315,14.29304270624636,13.982503564430578
Arts & Entertainment,681.0,6003863538052,Iron Maiden (album),Musical Genre,News and entertainment,5.789011594691632,10.714634039203304,11.549385478153079
Personal Finance,680.0,6003979695548,Cash,empty,Business and industry,15.187861891359816,9.309756303041942,9.925898540100356
Science,679.0,6003155394305,Aerodynamics,Local Business,Education,0.5017697007516374,7.475369290827889,7.260075693219163
Travel,678.0,6003181244533,Exploration,empty,Business and industry,1.8973153521294572,7.635990571418355,9.150758459993467
Education,677.0,6002926675372,Scholarship,empty,Business and industry,6.7886683262330525,28.833543824763826,24.46813880656299
Sports,676.0,6003279557876,2012 Summer Olympics,empty,"Travel, places and events",2.492775577402983,13.819004334740523,14.733299557979976
Law Government & Politics,675.0,6008610764532,Hassan Rouhani,Politician,People,2.885422189410324,12.934360748980774,13.253054568682625
Food & Drink,674.0,6003146140826,Maple,empty,Food and drink,6.248196384960229,21.86954012041356,21.95180817639955
Technology & Computing,673.0,6003582428838,Serial ATA,Local Business,Technology,3.9605133923830116,18.3180021695907,18.11806641404583
Style & Fashion,672.0,6003362769297,Stocking,empty,Shopping and fashion,1.6266688960712954,13.873179827792349,14.293151030606335
Home & Garden,671.0,6003070982597,Grass,empty,Hobbies and activities,1.6266688960712954,10.080770149621912,11.443183691644746
Personal Finance,670.0,6003424627940,Credit history,empty,Business and industry,0.3591686439195454,15.857527103235856,13.623112625823453
Automotive,669.0,6003247475067,Castrol,Local Business,Business and industry,1.6416265013558413,7.2724011849202075,9.827417256507626
Arts & Entertainment,668.0,764954230240295,A&E Networks,Local Business,empty,-3.439491392332804,13.637933042067377,20.13346582388603
Arts & Entertainment,667.0,6003666536038,Iron Maiden Tour,Concert Tour,"Travel, places and events",-3.892610931369853,303.19700084048276,301.1141999849706
Business,666.0,6003278927302,Joint-stock company,empty,empty,-0.38397093606195914,17.23430136904669,18.939519504530715
Arts & Entertainment,665.0,6003319352288,Iron Maiden discography,Local Business,News and entertainment,0.6009300540258836,10.765372500936985,13.751722062815615
Religion & Spirituality,664.0,6003352365930,Sharia,empty,Education,0.27783457740999784,-4.737615423252942,-4.169646412470704
Arts & Entertainment,663.0,6003344403854,Trevor Noah,empty,People,4.325597211414731,5.02739175566418,5.215162912441488
Arts & Entertainment,662.0,6003462460703,Billy Dee Williams,Author,People,3.6933506385792723,14.1196097821798,13.927958460730666
Travel,661.0,6002984494019,Turin,empty,"Travel, places and events",3.4047806668106486,36.61701339908224,38.909700029350596
Arts & Entertainment,660.0,6003580075042,Jet Li,Artist,People,-1.0797607270624172,6.468016677500155,13.928974737544506
Travel,659.0,6003713596753,Turkey,empty,"Travel, places and events",3.7093126334567605,22.332642109479153,21.37957778575513
Science,658.0,6003331698694,Hydrogen,empty,Business and industry,7.22010530743192,9.271623211273003,8.984003858996632
Automotive,657.0,6005172959830,Renault in Formula One,Indonesian Restaurant,Business and industry,371.10696159141247,31.1935194526236,32.309166998262796
Arts & Entertainment,656.0,6003334384571,Anthony Daniels,Public Figure,People,0.9909823684871755,21.78225751394828,21.795907643283076
Travel,655.0,6003445238480,Prague,empty,"Travel, places and events",-4.34771763124155,27.17197445945146,26.4898604700871
Religion & Spirituality,654.0,6003970170748,Apocalypse,empty,empty,3.126250261385751,4.915097601168849,5.595419056782984
Technology & Computing,653.0,6002954903355,Information privacy,Local Business,Technology,2.801427651769568,19.106711560410414,19.950607400872936
Arts & Entertainment,652.0,6003292649011,Bud Spencer,Producer,People,-5.677114901739201,20.77967809551434,18.402556527876143
Travel,651.0,6003569063118,Mandalay,City,"Travel, places and events",58.125966786530924,99.9959354775456,96.09965860217169
Arts & Entertainment,650.0,6003166120885,Frank Oz,Author,People,2.543382556529383,6.077534844145836,5.607158845479141
Arts & Entertainment,649.0,6019865994231,List of songs recorded by Iron Maiden,Local Business,News and entertainment,2.93605899399786,5.310948677584831,5.239696807409887
Travel,648.0,6003241575967,Wyoming,Region,"Travel, places and events",10.037982321546007,-0.8421015399518956,15.076523245068435
Automotive,647.0,6003290244369,Continuously variable transmission,Local Business,empty,1.1404680492491135,-0.3787974106804579,0.1608734173700005
Arts & Entertainment,646.0,6003650645107,Harvest,empty,Lifestyle and culture,6.874435797430098,19.552780845666433,19.709178101577024
Arts & Entertainment,645.0,6003376287381,Melodic death metal,Local Business,News and entertainment,13.045070560487781,30.35625457941608,29.98649832793519
Arts & Entertainment,644.0,6003268335682,Gangster (2006 film),Movie,News and entertainment,-77.45441840549115,66.03772407058804,59.044524449588565
Personal Finance,643.0,6003132057724,Betting in poker,empty,News and entertainment,5.105646964447021,20.65799885002566,16.044682960643765
Sports,642.0,6003398488283,Sebastian Vettel,Athlete,People,26.98720189457327,9.720800182515825,33.137737405675765
Sports,641.0,6003280765501,NBC Sports,TV Show,Business and industry,20.0958934225105,45.12638829605778,40.001520585246595
Technology & Computing,640.0,6002932510173,Sony Music Entertainment,empty,News and entertainment,17.155230584055943,23.00716826765735,23.291073186252344
Education,639.0,6003559352865,Udemy,empty,Business and industry,-2.3636834733529106,-14.412596114238571,-13.408651373269862
Hobbies & Interests,638.0,6003221590867,Night photography,Local Business,Business and industry,6.794836417849063,10.227263116822275,9.60110072727415
Travel,637.0,6003735832953,Cleveland,City,"Travel, places and events",10.168834421426007,-1.106147034753724,1.7431548878864693
Automotive,636.0,6003268217536,Bentley Continental GT,Local Business,Hobbies and activities,53.9786535111885,-3.956309714754732,7.0438351255937945
Real Estate,635.0,6003693537583,Real property,empty,News and entertainment,-0.7689842291312803,6.420265870866102,7.014047297387258
Arts & Entertainment,634.0,6003212042633,Historical fiction,TV Genre,News and entertainment,11.04307760824067,-2.824877329506796,1.1062060623068453
Shopping,633.0,6011641699437,Paytm,Shopping & Retail,Business and industry,293.4671955628301,67.70751423323193,134.3902043925828
Automotive,632.0,6002998021444,Citroën C3,Cars,Hobbies and activities,15.13460280163941,24.45999690946285,30.19282066446595
News,631.0,6003135878608,News aggregator,empty,Business and industry,1.4444833902419587,8.43022423475097,9.933697400526778
Travel,630.0,6003303524260,"Tacoma, Washington",City,"Travel, places and events",-48.91877989265479,32.27653641327258,31.605932875606896
Arts & Entertainment,629.0,6012993502554,Saw (2004 film),Movie,News and entertainment,3.0668505530113586,15.623654258783816,15.167204448148574
Arts & Entertainment,628.0,6003075278893,Iron Maiden: Flight 666,TV,News and entertainment,-0.43744985340988646,8.929245143778395,11.158798983571987
Careers,627.0,6003741430904,Firefighting,empty,Lifestyle and culture,3.387925117706731,11.723099269066932,13.69536573925244
Science,626.0,6003359518604,Reciprocating engine,empty,Hobbies and activities,4.042423562131508,4.551897884229244,4.633138570451729
Travel,625.0,6003242910699,Waterfall,empty,Hobbies and activities,2.652988655825249,22.3436038981456,22.604903618408343
Society,624.0,6003122825524,Czechoslovakia,Country,"Travel, places and events",3.623055339822944,5.445228583642475,5.1248913795335564
Automotive,623.0,6003337855736,Citroën C5,Local Business,Hobbies and activities,3.8839588571972987,-5.771504205714855,-5.0321836301419225
